key	latitude	longitude	first_year	last_year	時代	種別	所在地
mtDNA11032	-19.47718333	-44.03805556	-7720	-7540	7720-7540 calBCE (8637±35 BP, MAMS-17190)	America_South_Ancient	Lapa do Santo
mtDNA11033	-19.47718333	-44.03805556	-7590	-7350		America_South_Ancient	Lapa do Santo
mtDNA11034	65.79	-163.41	-7181	-6829	7181-6829 calBCE (8085±40 BP, OxA-37281)	America_North_Ancient	Trail Creek Cave, Alaska, US
mtDNA11035	-10.3222	-76.6666667	-6640	-6470	6640-6470 calBCE (7760±31 BP, MAMS-14731)	America_South_Ancient	Lauricocha, Highlands
mtDNA11036	5.120028	-73.876472	-5850	-4050	7800-6000 calBP	America_South_Early_Holocene	Checua
mtDNA11037	4.535117	-74.275686	-5050	-4050	7000-6000 calBP	America_South_Early_Holocene	Tequendama
mtDNA11038	5.120028	-73.876472	-4050	-3050	6000-5000 calBP	America_South_Middle_Holocene	Checua
mtDNA11039	5.120028	-73.876472	-3273	-2869	5021 ± 202 * calBP	America_South_Middle_Holocene	Checua
mtDNA11040	4.602222	-74.276389	-3115	-2135	5025 ± 40 calBP	America_South_Middle_Holocene	Aguazuque
mtDNA11041	-7.914978	-79.305486	-2400	-2015	2400-2015 calBCE (3971±22 BP, MAMS-27355)	America_South_Ancient	El Brujo
mtDNA11042	4.602222	-74.276389	-2045	-2115	4030 ± 35 calBP	America_South_Middle_Holocene	Aguazuque
mtDNA11043	-8.4669912	-78.1547883	-2050	-2050	4000-4000 BP	America_South_Ancient	La Galgada
mtDNA11044	-26.007778	-66.033056	-1775	-1683	3679±46 cal BP	America_South_Ancient	Cajón valley, Pie de Yutopián
mtDNA11045	3.123889	-73.751389	-1460	-1185	3410 ± 35 - 3135 ± 35 calBP	America_South_Initial_late_Holocene	Vista Hermosa
mtDNA11046	-14.533933	-75.185483	-840	-260	840–260 BC	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11047	-13.7039662	-76.1834224	-50	150	2000-1800 BP	America_South_Ancient	Los Molinos
mtDNA11048	-14.533933	-75.185483	-260	640	260 BC–640 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11049	-16.2	-69.7	140	338	140-338 calCE (1830±20 BP, UCIAMS-191891)	America_South_Pre_Columbian	Rio Ilave Basin, Rio Uncallane
mtDNA11050	-14.1042863	-75.698805	250	350	1700-1600 BP	America_South_Ancient	Jauranga
mtDNA11051	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11052	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11053	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11054	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11055	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11056	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11057	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11058	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11059	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11060	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11061	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11062	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11063	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11064	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11065	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11066	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11067	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11068	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11069	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11070	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11071	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11072	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11073	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11074	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11075	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11076	-14.533933	-75.185483	-840	1450	840 BC to 1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11077	-25.76666667	-65.4	400	650	400–650 AD	America_South_Pre_Columbian	Pampa Grande (Salta Province, NWA)
mtDNA11078	-25.76666667	-65.4	400	650	400–650 AD	America_South_Pre_Columbian	Pampa Grande (Salta Province, NWA)
mtDNA11079	-25.76666667	-65.4	400	650	400–650 AD	America_South_Pre_Columbian	Pampa Grande (Salta Province, NWA)
mtDNA11080	-25.76666667	-65.4	400	650	400–650 AD	America_South_Pre_Columbian	Pampa Grande (Salta Province, NWA)
mtDNA11081	-16.5584668	-68.67191131	400	1000	400-1000 AD	America_South_Ancient	Tiwanaku
mtDNA11082	-16.5584668	-68.67191131	500	1000	400-1000 AD	America_South_Ancient	Tiwanaku
mtDNA11083	-16.5584668	-68.67191131	500	1000	400-1000 AD	America_South_Ancient	Tiwanaku
mtDNA11084	-16.5584668	-68.67191131	400	1000	400-1000 AD	America_South_Ancient	Tiwanaku
mtDNA11085	-16.5584668	-68.67191131	400	1000	400-1000 AD	America_South_Ancient	Tiwanaku
mtDNA11086	-16.5584668	-68.67191131	500	1000	400-1000 AD	America_South_Ancient	Tiwanaku
mtDNA11087	-16.5584668	-68.67191131	400	1000	400-1000 AD	America_South_Ancient	Tiwanaku
mtDNA11088	-16.5584668	-68.67191131	400	1000	400-1000 AD	America_South_Ancient	Tiwanaku
mtDNA11089	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11090	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11091	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11092	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11093	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11094	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11095	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11096	-28.55	-49.00583333	670	880	670-880 calCE (1498±23 BP, MAMS-28359)	America_South_Ancient	Jabuticabeira 2
mtDNA11097	-13.060556	-74.198889	600	1000	600-1000 AD	America_South_Pre_Columbian	Conchapata
mtDNA11098	-13.060556	-74.198889	600	1000	600-1000 AD	America_South_Pre_Columbian	Conchapata
mtDNA11099	-13.060556	-74.198889	600	1000	600-1000 AD	America_South_Pre_Columbian	Conchapata
mtDNA11100	-13.060556	-74.198889	600	1000	600-1000 AD	America_South_Pre_Columbian	Conchapata
mtDNA11101	-13.060556	-74.198889	600	1000	600-1000 AD	America_South_Pre_Columbian	Conchapata
mtDNA11102	-13.060556	-74.198889	600	1000	600-1000 AD	America_South_Pre_Columbian	Conchapata
mtDNA11103	-13.060556	-74.198889	600	1000	600-1000 AD	America_South_Pre_Columbian	Conchapata
mtDNA11104	-16.56169	-68.67993	760	880	760 - 880 cal CE (74.1%)	America_South_Pre_Columbian	Pumapunku
mtDNA11105	-16.492998	-68.1203	700	1000	700-1000 CE	America_South_Pre_Columbian	MiraFlores, La Paz
mtDNA11106	-16.492998	-68.1203	770	965	770-965 calCE (1165±25, PSUAMS-2142)	America_South_Pre_Columbian	MiraFlores, La Paz
mtDNA11107	-21.4398	-70.0281	771	962	771-962 calCE [union of two dates: 771-962 calCE (1220±20, PSUAMS-1617); 771-962 calCE (1220±20 BP, PSUAMS-1618)]	America_South_Pre_Columbian	Caleta Huelen 12
mtDNA11108	-15.55	-72.65	840	980	840 – 980 cal CE (90.3%)                                            	America_South_Pre_Columbian	Cullcunche, CUL_A1
mtDNA11109	25.557109	-76.695171	892	1022	892-1022 calCE (1082±29 BP, OxA-X-2623-21)	Africa_South_Ancient	Preacher's Cave
mtDNA11110	-21.4398	-70.0281	795	1115	795-1115 calCE (1320±20 BP, PSUAMS-1619)	America_South_Pre_Columbian	Caleta Huelen 12
mtDNA11111	36.05	-107.95	955	972	885-980 calCE (1130±15 BP, UCIAMS-148198)	America_North_Pre_Columbian	New Mexico, Pueblo Bonito
mtDNA11112	-13.9049	-75.6607	905	1030	905-1030 calCE (1088±24 BP, OxA-26975)	America_South_Pre_Columbian	Ullujaya, lower Ica Valley 
mtDNA11113	36.05	-107.95	991	1021	991-1025 calCE (1045±15 BP, UCIAMS-145217)	America_North_Pre_Columbian	New Mexico, Pueblo Bonito
mtDNA11114	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11115	-14.533933	-75.185483	640	1450	640–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11116	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11117	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11118	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11119	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11120	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11121	-14.533933	-75.185483	640	1450	640–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11122	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11123	-14.533933	-75.185483	640	1450	640–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11124	-14.533933	-75.185483	640	1450	640–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11125	-14.533933	-75.185483	640	1450	640–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11126	-14.533933	-75.185483	640	1450	640–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11127	-14.533933	-75.185483	640	1450	640–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11128	-14.533933	-75.185483	640	1450	640–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11129	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11130	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11131	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11132	-14.533933	-75.185483	640	1450	640–1180 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11133	-14.533933	-75.185483	640	1450	640–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11134	36.05	-107.95	1020	1150	1026-1154 calCE (970±15 BP, UCIAMS-145221)	America_North_Pre_Columbian	New Mexico, Pueblo Bonito
mtDNA11135	-16.45452472	-68.65905762	1020	1150	1020 – 1150 cal CE	America_South_Pre_Columbian	Lukurmata
mtDNA11136	18.82	-70.31	700	1500	700-1500 CE	America_Caribbean_Archaic	Atajadizo
mtDNA11137	-23.199861	-65.348861	989	1222	989-1222 calAD	America_South_Pre_Columbian	Tilcara, Quebrada de Humahuaca, Jujuy
mtDNA11138	-23.199861	-65.348861	989	1222	989-1222 calAD	America_South_Pre_Columbian	Tilcara, Quebrada de Humahuaca, Jujuy
mtDNA11139	-23.199861	-65.348861	989	1222	989-1222 calAD	America_South_Pre_Columbian	Tilcara, Quebrada de Humahuaca, Jujuy
mtDNA11140	-23.199861	-65.348861	989	1222	989-1222 calAD	America_South_Pre_Columbian	Tilcara, Quebrada de Humahuaca, Jujuy
mtDNA11141	-22.35	-66	750	1500	750-1500 calAD	America_South_Pre_Columbian	Doncellas, Puna, Jujuy
mtDNA11142	-22.35	-66	750	1500	750-1500 calAD	America_South_Pre_Columbian	Doncellas, Puna, Jujuy
mtDNA11143	4.602083	-74.204417	960	1310	990 ± 30 - 640 ± 20 ** calBP	America_South_Final_late_Holocene	Tibanica
mtDNA11144	4.602083	-74.204417	960	1310	990 ± 30 - 640 ± 20 ** calBP	America_South_Final_late_Holocene	Tibanica
mtDNA11145	4.602083	-74.204417	960	1310	990 ± 30 - 640 ± 20 ** calBP	America_South_Final_late_Holocene	Tibanica
mtDNA11146	-11.4888589	-77.1205154	1150	1150	800-800 BP	America_South_Ancient	Chullpa Botigiriayocc
mtDNA11147	25.56	-76.7	1047	1220	1047-1220 calCE (890±23 BP, MAMS-39633)	America_Caribbean_Archaic	Eleuthera Island (North Eleuthera, Preacher's Cave)
mtDNA11148	-19.9241034	-69.5110023	1000	1476	1000-1476 AD	America_South_Ancient	Pica-8
mtDNA11149	-19.9241034	-69.5110023	1000	1476	1000-1476 AD	America_South_Ancient	Pica-8
mtDNA11150	-19.9241034	-69.5110023	1000	1476	1000-1476 AD	America_South_Ancient	Pica-8
mtDNA11151	-23.199861	-65.348861	980	1467	980-1467 calAD	America_South_Pre_Columbian	Los Amarillos, Quebrada de Humahuaca, Jujuy
mtDNA11152	-13.060556	-74.198889	1000	1450	1000-1450 AD	America_South_Pre_Columbian	Huari-VM
mtDNA11153	-13.060556	-74.198889	1000	1450	1000-1450 AD	America_South_Pre_Columbian	Huari-VM
mtDNA11154	-13.060556	-74.198889	1000	1450	1000-1450 AD	America_South_Pre_Columbian	Huari-MQ
mtDNA11155	-13.060556	-74.198889	1000	1450	1000-1450 AD	America_South_Pre_Columbian	Huari-MQ
mtDNA11156	25.421111	-100.961111	1000	1600	1000-1600 AD	America_Central_Pre_Columbian	Cueva Candelaria
mtDNA11157	25.421111	-100.961111	1000	1600	1000-1600 AD	America_Central_Pre_Columbian	Cueva Candelaria
mtDNA11158	25.421111	-100.961111	1000	1600	1000-1600 AD	America_Central_Pre_Columbian	Cueva Candelaria
mtDNA11159	25.421111	-100.961111	1000	1600	1000-1600 AD	America_Central_Pre_Columbian	Cueva Candelaria
mtDNA11160	-11.6063057	-77.2178042	1000	1470	1000-1470 AD	America_South_Ancient	Pasamayo
mtDNA11161	-24.783333	-65.416667	1000	1500	n.d. (11th-15th c. CE)	America_South_Pre_Columbian	Tero, Calchaqui valley, Salta
mtDNA11162	-24.783333	-65.416667	1000	1500	n.d. (11th-15th c. CE)	America_South_Pre_Columbian	Tero, Calchaqui valley, Salta
mtDNA11163	-14.6	-74.25	1100	1450	1100-1450 CE	America_South_Pre_Columbian	Charrangochayoc
mtDNA11164	-23.199861	-65.348861	1164	1413	1164-1413 calAD	America_South_Pre_Columbian	Sarahuaico, Quebrada de Humahuaca, Jujuy
mtDNA11165	-23.199861	-65.348861	1164	1413	1164-1413 calAD	America_South_Pre_Columbian	Sarahuaico, Quebrada de Humahuaca, Jujuy
mtDNA11166	-13.65311	-73.95396	1200	1400	1200-1400 CE	America_South_Pre_Columbian	Campanayuq
mtDNA11167	-15.55	-72.65	1280	1320	1280 – 1320 cal CE (48.7%), 1350 – 1390 cal CE (46.7%)	America_South_Pre_Columbian	Cotahuasi, dist Huaguacotas
mtDNA11168	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11169	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11170	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11171	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11172	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11173	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11174	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11175	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11176	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11177	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11178	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11179	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11180	-23.199861	-65.348861	1066	1613	1066-1613 calAD	America_South_Pre_Columbian	Juella, Quebrada de Humahuaca, Jujuy
mtDNA11181	18.82	-70.31	1290	1390	1290-1390 calCE (650±15 BP, PSUAMS-8183)	America_Caribbean_Archaic	Atajadizo
mtDNA11182	-14.262222	-74.859167	1310	1405	1310-1405 calCE (640±20 BP, PSUAMS-1613)	America_South_Pre_Columbian	Laramate, Highlands
mtDNA11183	-17.966667	-67.116667	1390	1440	1390 – 1440 cal CE	America_South_Pre_Columbian	Totocachi
mtDNA11184	18.82	-70.31	1423	1455	1423-1455 calCE (460±20 BP, PSUAMS-7407)	America_Caribbean_Archaic	Atajadizo
mtDNA11185	-9.5523756	-77.8843356	1438	1572	1438-1572 AD	America_South_Pre_Columbian	Pueblo Viejo
mtDNA11186	-9.5523756	-77.8843356	1438	1572	1438-1572 AD	America_South_Pre_Columbian	Pueblo Viejo
mtDNA11187	-9.5523756	-77.8843356	1438	1572	1438-1572 AD	America_South_Pre_Columbian	Pueblo Viejo
mtDNA11188	-13.199444	-72.444722	1440	1610	1440-1610 calCE (455±20 BP, UCIAMS-222481)	America_South_Pre_Columbian	Torontoy, Sacred Valley, Highlands
mtDNA11189	30.3740395	-107.9552259	700	1200	700-1200 AD	America_Central_Pre_Columbian	Convento
mtDNA11190	39.9625	-118.558333	1270	1384	1270-1384 calCE (703±26 BP, AA-R-24199)	America_North_Ancient	Lovelock Cave, Nevada, US
mtDNA11191	29.561389	-104.366389	1029	1160	921–790 calBP; x̃ = 853 (95.4%; D-AMS 033187)	America_North_Pre_Columbian	Spirit Eye Cave (41PS25), West Texas
mtDNA11192	29.561389	-104.366389	1185	1270	765-680 calBP; x̃ = 715 (95.4%; D-AMS 035070)	America_North_Pre_Columbian	Spirit Eye Cave (41PS25), West Texas
mtDNA11193	33.264278	-119.539	-3700	1300	3700 BCE - 1300 CE	America_North_Ancient	San Nicolas Island, CA
mtDNA11194	33.264278	-119.539	-3700	1300	3700 BCE - 1300 CE	America_North_Ancient	San Nicolas Island, CA
mtDNA11195	33.264278	-119.539	-3700	1300	3700 BCE - 1300 CE	America_North_Ancient	San Nicolas Island, CA
mtDNA11196	32.9	-118.5	1039	1255	1039-1255 calCE (884±41 BP, UBA-31909)	America_North_Ancient	San Clemente Island, CA
mtDNA11197	33.264278	-119.539	1165	1264	1165-1264 calCE (840±26 BP, OxA-16579)	America_North_Ancient	San Nicolas Island, CA
mtDNA11198	-36.0772222	-62.3472222	-5010	-4840	5010-4840 calBCE (6080±15 BP, UCIAMS-185303)	America_South_Ancient	Pampas, Laguna Chica
mtDNA11199	-52.69636108	-69.49951172	-1989	-1927	3908 ± 31 BP	America_South_Ancient	
mtDNA11200	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11201	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11202	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11203	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11204	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11205	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11206	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11207	-12.11147115	-77.03394854	500	1000	500-1000 AD	America_South_Ancient	Huaca Pucllana
mtDNA11208	-16.5563	-68.6727	1020	1150	1020 - 1150 cal CE	America_South_Pre_Columbian	Akapana
mtDNA11209	-11.6063057	-77.2178042	1000	1470	1000-1470 AD	America_South_Ancient	Pasamayo
mtDNA11210	-14.516709	-75.168962	1325	1425	1325-1425 calCE (595±15 BP, PSUAMS-1605)	America_South_Pre_Columbian	Palpa, Department Ica, Los Molinos
mtDNA11211	-9.5523756	-77.8843356	1438	1572	1438-1572 AD	America_South_Pre_Columbian	Pueblo Viejo
mtDNA11212	-9.5523756	-77.8843356	1438	1572	1438-1572 AD	America_South_Pre_Columbian	Pueblo Viejo
mtDNA11213	-13.477239	-76.025299	1400	1500	1400-1500 CE	America_South_Pre_Columbian	Chincha
mtDNA11214	-13.199444	-72.444722	1438	1533	1438-1533 CE	America_South_Pre_Columbian	Torontoy, Sacred Valley, Highlands
mtDNA11215	-14.533933	-75.185483	-260	640	260 BC–640 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11216	-14.533933	-75.185483	-260	640	260 BC–640 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11217	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11218	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11219	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11220	-14.533933	-75.185483	1180	1450	1180–1450 AD	America_South_Pre_Columbian	Central Andes, Southern Peru
mtDNA11221	4.602222	-74.276389	-740	-810	2725 ± 35 calBP	America_South_Initial_late_Holocene	Aguazuque
mtDNA11222	10.0914297	-85.1518254	800	1250	800-1250 AD	America_Central_Pre_Columbian	G-439-Jícaro
mtDNA11223	10.0914297	-85.1518254	800	1250	800-1250 AD	America_Central_Pre_Columbian	G-439-Jícaro
mtDNA11224	10.0914297	-85.1518254	800	1250	800-1250 AD	America_Central_Pre_Columbian	G-439-Jícaro
mtDNA11225	26.31	-77.55	900	1500	900-1500 CE	America_Caribbean_Archaic	Abaco Islands (Randy's Cave, Moore's Island)
mtDNA11226	14.091	-60.926	1261	1294	1261-1294 calCE (739±18 BP, MAMS-39625)	America_Caribbean_Ancient	Lavoutte
mtDNA11227	14.091	-60.926	1227	1385	1227-1385 calCE (720±35 BP, GrN-32315)	America_Caribbean_Ancient	Lavoutte
mtDNA11228	23.1	-74.98	1280	1389	1280-1389 calCE (670±20 BP, PSUAMS-7456)	America_Caribbean_Archaic	Long Island (Rolling Heads site)
mtDNA11229	26.53	-76.96	895	1023	895-1023 calCE (1075±20 BP, PSUAMS-7371)	America_Caribbean_Archaic	Abaco Islands (Hope Town, Elbow Cay)
mtDNA11230	30.3740395	-107.9552259	1200	1450	1200-1450 AD	America_Central_Pre_Columbian	Paquimé
mtDNA11231	31.89	-116.47	1200	1700	1200-1700 CE	America_Central_Pre_Columbian	Southern tip of Baja California Peninsula
mtDNA11232	10.03	-69.64	-450	-150	450-150 BCE	America_Caribbean_Archaic	Las Locas
mtDNA11233	10.03	-69.64	-376	-201	376-201 calBCE (2220±20 BP, PSUAMS-8225)	America_Caribbean_Archaic	Las Locas
mtDNA11234	33.264278	-119.539	990	1150	990-1150 calCE (1013±26 BP, OxA-16578)	America_North_Ancient	San Nicolas Island, CA
