language_ja_jp	language_en_us	longitude	latitude
広井村	ひろいむら	138.330292	37.15258
上広田村	かみひろたむら	138.336029	37.143326
下広田村	しもひろたむら	138.334351	37.150513
沖柳村	おきやなぎむら	138.3396	37.159256
本郷村	ほんごうむら	138.347549	37.147655
越柳村	こしやなぎむら	138.34938	37.157024
神田村	かんだむら	138.364395	37.1479
塔ノ輪村	とうのわむら	138.361008	37.140678
山腰新田	やまこししんでん	138.371841	37.153584
末野村	すえのむら	138.370224	37.160217
末野新田	すえのしんでん	138.364594	37.163357
石神古川新田	いしがみふるかわしんでん		
石神新田	いしがみしんでん		
石神村	いしがみむら	138.369934	37.171047
塔ヶ崎村	とうがさきむら	138.372986	37.17688
玄僧村	げんぞうむら	138.398392	37.185673
大蒲生田村	おおかもだむら	138.377716	37.183693
花ヶ崎村	はながさきむら	138.362289	37.174313
川原新田	かわらしんでん		
森本村	もりもとむら	138.350296	37.175659
二野分村	にのぶむら	138.352692	37.18277
並木新田	なみきしんでん		
日根津村	ひねづむら	138.365082	37.185307
天ヶ崎新田	あまがさきしんでん		
大潟新田	おおがたしんでん		
上池田新田	かみいけだしんでん		
上増田新田	かみますだしんでん		
手島村	てしまむら	138.369293	37.200497
矢住村	やずみむら	138.381699	37.195789
中増田新田	なかますだしんでん		
下増田新田	しもますだしんでん		
中城新田	なかじようしんでん		
田中新田	たなかしんでん		
西湊新田	にしみなとしんでん		
片津村	かたづむら	138.344116	37.193192
姥谷内新田	ばやちしんでん		
上泉新田	かみいずみしんでん		
下池田新田	しもいけだしんでん		
坂井新田	さかいしんでん	138.33876	37.193581
福田新田	ふくだしんでん	138.33876	37.193581
岡田新田	おかだしんでん		
中柳町新田	なかやなぎまちしんでん		
上柳町新田	かみやなぎまちしんでん		
富田新田	とみたしんでん		
寺田新田	てらだしんでん		
柳町新田	やなぎまちしんでん	138.336899	37.203003
大谷内新田	おおやちしんでん		
下柳町新田	しもやなぎまちしんでん		
立崎新田	たてさきしんでん		
鵜木新田	うのきしんでん		
川袋新田	かわぶくろしんでん		
中村新田	なかむらしんでん		
東俣新田	ひがしまたしんでん		
飯田新田	いいだしんでん		
潟口新田	かたぐちしんでん		
宮原新田	みやはらしんでん		
戸口野新田	とぐちのしんでん		
青野新田	あおのしんでん		
北方新田	きたかたしんでん		
宮本新田	みやもとしんでん		
森下新田	もりしたしんでん		
船津村	ふなつむら	138.317719	37.199947
榎下新田	えのしたしんでん		
手崎新田	てさきしんでん		
松橋村	まつはしむら	138.3078	37.202026
松橋新田	まつはししんでん	138.303345	37.203716
城野腰新田	じようのこししんでん		
米岡新田	よねおかしんでん		
百間町新田	ひやくけんまちしんでん		
諏訪新田	すわしんでん		
千原村新田	ちはらむらしんでん	138.322342	37.187584
千原新田	ちはらしんでん		
五十嵐新田	いがらししんでん		
島田新田	しまたしんでん		
榎井村	えのいむら	138.302597	37.196522
中島新田	なかじましんでん		
柿野新田	かきのしんでん		
福崎新田	ふくざきしんでん		
上神原新田	かみかなはらしんでん		
下神原新田	しもかなはらしんでん		
市村新田	いちむらしんでん		
上三分一村	かみさんぶいちむら	138.2892	37.177277
下三分一村	しもさんぶいちむら	138.294006	37.179714
松本新田	まつもとしんでん		
上吉新田	かみよししんでん		
下吉新田	しもよししんでん		
福島村	ふくしまむら	138.275604	37.181915
四ッ屋新田	よつやしんでん		
浮島新田	うきしましんでん		
行野浜村	ぎようのはまむら	138.303436	37.211617
潟守新田	かたもりしんでん	138.298187	37.201675
渋柿浜村	しぶかきはまむら	138.314133	37.212635
上小船津浜村	かみこぶなつはまむら	138.314545	37.217819
下小船津浜村	しもこぶなつはまむら	138.318741	37.219601
上土底浜村	かみどそこはまむら	138.327942	37.225246
中土底浜村	なかどそこはまむら	138.327942	37.225246
下土底浜村	しもどそこはまむら	138.327942	37.225246
四ッ屋浜村	よつやはまむら	138.329956	37.231052
蜘ヶ池村	くもがいけむら	138.324814	37.212936
田村新田	たむらしんでん	138.341202	37.214382
須浜屋新田	すはまやしんでん	138.341202	37.214382
稲原新田	いなはらしんでん	138.341202	37.214382
岩野古新田	いわのこしんでん	138.341202	37.22467
長崎村	ながさきむら	138.350052	37.224964
吉崎新田	よしざきしんでん	138.354248	37.219105
潟町新田	かたまちしんでん	138.344971	37.230892
九戸浜村	くどはまむら	138.337585	37.237595
雁子浜村	がんごはまむら	138.344574	37.2421
内雁子村	うちがんごむら	138.372375	37.233776
内雁子新田	うちがんごしんでん	138.365952	37.235565
山鵜島新田	やまうじましんでん	138.359833	37.227615
里鵜島新田	さとうじましんでん	138.361343	37.222382
米倉新田	よねぐらしんでん	138.363907	37.221199
高橋新田	たかはししんでん	138.363541	37.215839
和泉新田	いずみしんでん	138.363998	37.211761
上輪村	あげわむら		
蕨野村	わらびのむら		
小萱村	おがやむら	138.460312	37.288296
竹鼻村	たけがはなむら	138.41391	37.298183
栃窪村	とちくぼむら	138.437881	37.277084
中山村	なかやまむら	138.426559	37.288158
谷内村	やちむら	138.418823	37.280247
雁海村	がんかいむら	138.424927	37.277695
金谷村	かなやむら	138.409943	37.284863
法音寺村	ほうおんじむら	138.402512	37.283337
山谷村	やまやむら	138.409378	37.275829
柿崎村	かきざきむら	138.394287	37.279007
直海浜村	のうみはまむら	138.37326	37.265045
三ッ屋浜村	みつやはまむら	138.362335	37.257141
上下浜村	じようげはまむら	138.355667	37.245628
上下浜新田	じようげはましんでん	138.355667	37.245628
坂田新田	さかたしんでん	138.368515	37.250145
馬正面村	ばしようめんむら	138.381241	37.25938
馬正面新田	ばしようめんしんでん	138.381241	37.25938
下金原村	しもかなはらむら	138.393661	37.252201
江島新田村	えじましんでんむら	138.379623	37.247463
上直海村	かみのうみむら	138.389221	37.241913
下条村	げじようむら	138.388687	37.253323
上金原村	かみかなはらむら	138.397354	37.244469
桜町新田村	さくらまちしんでんむら	138.398849	37.23909
落合村	おちあいむら	138.397354	37.25391
百木村	ももきむら	138.413116	37.24419
川井村	かわいむら	138.391541	37.265305
行法村	ぎようほうむら	138.393936	37.259686
角取村	つのどりむら	138.401382	37.253937
高寺村	たかてらむら	138.401016	37.262642
荻谷村	おぎのたにむら	138.405609	37.264378
阿弥陀瀬村	あみだせむら	138.405182	37.268429
川田村	かわたむら	138.423615	37.265705
柳ヶ崎村	やながさきむら	138.406189	37.259487
下小野村	しもおのむら	138.409988	37.252449
上小野村	かみおのむら	138.421555	37.253391
高畑村	たかばたけむら	138.428238	37.249596
岩野村	いわのむら	138.442947	37.261497
初田村	はつたむら	138.442947	37.261497
岩手村	いわでむら	138.44075	37.247734
下灰庭新田	しもはいにわしんでん	138.440536	37.24437
芋島村	いものしまむら	138.456604	37.24329
上灰庭新田	かみはいにわしんでん	138.456604	37.24329
米山寺村	べいさんじむら	138.453674	37.258137
牧村	まきむら	138.46109	37.276474
平沢村	ひらさわむら	138.447311	37.273708
水野村	みずのむら	138.486404	37.274132
松留村	まつどめむら	138.470917	37.236706
中山村	なかやまむら	138.473114	37.244015
猿毛村	さるげむら	138.47641	37.260948
城腰村	じようのこしむら	138.489807	37.256596
黒岩村	くろいわむら	138.51001	37.255032
狸平村	むじなだいらむら	138.490082	37.23114
横山村	よこやまむら	138.482483	37.223942
坪野村	つぼのむら	138.480484	37.212463
高沢入村	たかさわいりむら	138.471191	37.201653
尾神村	おかみむら	138.49585	37.207203
名木山村	なぎやまむら	138.491074	37.187817
石谷村	いしだにむら	138.503052	37.197842
川谷村	かわだにむら	138.521667	37.203205
大賀村	おおがむら	138.471893	37.18375
山直海村	やまのうみむら	138.456848	37.189209
山中村	やまなかむら	138.459305	37.201477
米山村	こめやまむら	138.447998	37.199631
岩沢村	いわさわむら	138.451736	37.193287
国田村	こくたむら	138.436951	37.185085
長坂村	ながさかむら	138.418823	37.182987
道之下村	どうのしたむら	138.408585	37.194538
福平村	ふくだいらむら	138.420761	37.190693
田中村	たなかむら	138.423767	37.196152
入川沢村	いりこうぞうむら	138.4366	37.199829
荒戸川沢村	あらとこうぞうむら	138.418121	37.204376
山口村	やまぐちむら	138.413239	37.205673
顕法寺村	けんぼうじむら	138.406342	37.204666
町田村	まちだむら	138.401451	37.202194
谷内村	やちむら	138.409317	37.209278
深沢村	ふかさわむら	138.408707	37.214172
原之町村	はらのまちむら	138.393845	37.228287
長峰新田	ながみねしんでん	138.369308	37.244595
竹直村	たけなおむら	138.384827	37.236469
大乗寺村	だいじようじむら	138.39946	37.231251
下町村	したまちむら	138.40831	37.222401
鳥越村	とりごえむら	138.417267	37.219429
片田村	かたたむら	138.412521	37.216328
川崎村	かわさきむら	138.428879	37.220768
土尻村	どじりむら	138.428177	37.214787
天林寺村	てんりんじむら	138.424316	37.209415
泉谷村	いずみだにむら	138.436066	37.212681
吉井村	よしいむら	138.449432	37.206604
小沢村	おざわむら	138.445084	37.215191
東寺村	とうじむら	138.462051	37.216518
平等寺村	びようどうじむら	138.473404	37.213154
伯母ヶ沢村	おばがさわむら	138.464615	37.224178
後生寺村	ごしようじむら	138.455246	37.225544
泉村	いずみむら	138.445374	37.227333
赤沢村	あかさわむら	138.437363	37.236217
中条村	ちゆうじようむら	138.420151	37.236965
小苗代村	おなわしろむら	138.416733	37.22821
北代石村	きたたいしむら	138.406754	37.237022
北代石新田	きたたいししんでん	138.406754	37.237022
山方村	やまがたむら	138.39856	37.214527
大滝新田	おおたきしんでん	138.378845	37.219952
神田町新田	かんだまちしんでん	138.383881	37.226589
長沢新田	ながさわしんでん	138.377945	37.229851
梶村	かじむら	138.371857	37.22398
田尻村	たじりむら	138.387878	37.216309
六万部村	ろくまんぶむら	138.388809	37.209324
西野島村	にしのしまむら	138.374954	37.212955
八幡新田	はちまんしんでん	138.372696	37.221107
坪ノ内新田	つぼのうちしんでん	138.367218	37.21759
広島村	ひろしまむら	138.275986	37.058601
百々村	どうどうむら	138.264481	37.062515
月岡村	つきおかむら	138.266876	37.050037
国賀村	こくかむら	138.266022	37.044727
栗原村	くりはらむら	138.255661	37.044479
柳井田村	やないだむら	138.257095	37.050743
中川村	なかがわむら	138.258583	37.039322
石塚村	いしづかむら	138.251958	37.033433
新井村	あらいむら	138.246276	37.022239
稲塚新田	いなづかしんでん		
小出雲村	おいずもむら	138.252025	37.016606
高柳村	たかやなぎむら	138.267532	37.042767
二子島村	ふたごじまむら	138.263695	37.027191
美守村	ひだのもりむら	138.259038	37.023578
姫川原村	ひめがわらむら	138.254761	36.990658
番匠古新田	ばんしようこしんでん	138.254761	36.990658
中宿村	なかじゆくむら	138.26384	37.003181
堀之内村	ほりのうちむら	138.26828	36.991058
除戸村	のぞきどむら	138.268661	36.980278
小原新田	こばらしんでん	138.266357	36.97221
大原新田村	おおはらしんでんむら	138.263687	36.965405
大沢新田村	おおさわしんでんむら	138.269287	36.962761
北条村	きたじようむら	138.272736	37.038334
吉木村	よしきむら	138.277832	37.031784
西条村	にしじようむら	138.278687	37.018867
吉木新田	よしきしんでん		
新保村	しんぼむら	138.269531	37.015999
光明寺新田	こうみようじしんでん		
川上村	かわかみむら	138.276276	37.005657
巻淵村	まきぶちむら	138.273315	36.994503
下濁川村	しもにごりかわむら	138.282181	36.988194
上濁川村	かみにごりかわむら	138.286377	36.975235
和屋村	わやむら	138.280563	36.975357
横山村	よこやまむら	138.275238	36.970413
大貝村	おおがいむら	138.28363	36.965935
